C C
CC1=C2C=CSC2=C2C(C)=CC3=C(SC=C3)C2=C1 CC1=C2C=[CH:1]SC2=C2C(C)=CC3=C(SC=C3)C2=C1
CC1=C2C=CSC2=C2C(C)=CC3=C(SC=C3)C2=C1 CC1=[CH:1]C2=C(SC=C2)C2=[CH:2]C(C)=C3C=[CH:2]SC3=C12
CC1=C2C=CSC2=C2C(C)=CC3=C(SC=C3)C2=C1 CC1=[CH:1]C2=C(S[CH:2]=C2)C2=[CH:2]C(C)=C3C=CSC3=C12
CC1=C2C=CSC2=C2C(C)=CC3=C(SC=C3)C2=C1 CC1=[CH:1]C2=C(S[CH:2]=C2)C2=[CH:2]C(C)=C3C=[CH:2]SC3=C12
CC1=C2C=CSC2=C2C(C)=CC3=C(SC=C3)C2=C1 CC1=[CH:2]C2=C(S[CH:2]=C2)C2=[CH:2]C(C)=C3C=[CH:1]SC3=C12
CC1=C2C=CSC2=C2C=C(C)C3=C(SC=C3)C2=C1 CC1=C2C=[CH:1]SC2=C2C=C(C)C3=C(S[CH:2]=C3)C2=C1
CC1=C2C=CSC2=C2C=C(C)C3=C(SC=C3)C2=C1 CC1=CC2=C3S[CH:1]=CC3=C(C)C=C2C2=C1C=CS2
CC1=C2C=CSC2=C2SC=CC2=C1C CC1=C2C=CSC2=C2S[CH:1]=CC2=C1C
CC1=C2C=CSC2=C2SC=CC2=C1C CC1=C2C=[CH:1]SC2=C2S[CH:2]=CC2=C1C
CC1=C2C=CSC2=CC2=C1SC=C2 C1=CC2=C(S1)C([CH3:1])=C1C=[CH:2]SC1=[CH:2]2
CC1=C2C=CSC2=CC2=C1SC=C2 C1=CC2=C([CH3:1])C3=C(C=CS3)C=C2S1
CC1=C2C=CSC2=CC2=C1SC=C2 C1=CC2=C([CH3:1])C3=C(C=[CH:2]S3)[CH:2]=C2S1
CC1=C2C=CSC2=CC2=C1SC=C2 CC1=C2C=[CH:1]SC2=CC2=C1SC=C2
CC1=C2C=CSC2=CC2=C1SC=C2 CC1=C2C=[CH:1]SC2=[CH:2]C2=C1S[CH:2]=C2
CC1=C2N=CN(C)C2=C(C)C2=C1N(C)C=N2 CC1=C2C(=C(C)C3=C1N=[CH:2]N3C)N=[CH:1]N2C
CC1=C2N=CN(C)C2=C(C)C2=C1N(C)C=N2 CC1=C2C(=C([CH3:1])C3=C1N=CN3C)N=CN2C
CC1=C2N=CN(C)C2=C(C)C2=C1N(C)C=N2 CC1=C2C(=C([CH3:1])C3=C1N=CN3C)N=[CH:2]N2C
CC1=C2N=CN(C)C2=C(C)C2=C1N(C)C=N2 CC1=C2C(=C([CH3:1])C3=C1N=[CH:2]N3C)N=[CH:2]N2C
CC1=C2N=CN(C)C2=C(C)C2=C1N(C)C=N2 CC1=C2N=[CH:1]N(C)C2=C(C)C2=C1N(C)C=N2
CC1=C2N=CN(C)C2=C(C)C2=C1N=CN2C CC1=C2C(=C([CH3:1])C3=C1N(C)C=N3)N=CN2C
CC1=C2N=CN(C)C2=C(C)C2=C1N=CN2C CC1=C2C(=C([CH3:1])C3=C1N(C)[CH:2]=N3)N=CN2C
CC1=C2N=CN(C)C2=C(C)C2=C1N=CN2C CC1=C2C(=C([CH3:1])C3=C1N(C)[CH:2]=N3)N=[CH:2]N2C
CC1=C2N=CN(C)C2=C(C)C2=C1N=CN2C CC1=C2N=[CH:1]N(C)C2=C(C)C2=C1N=CN2C
CC1=C2N=CN(C)C2=C(C)C2=C1N=CN2C CC1=C2N=[CH:1]N(C)C2=C(C)C2=C1N=[CH:2]N2C
CC1=C2SC=C(F)C2=C(C)C2=C1C(F)=CS2 CC1=C2C(F)=CSC2=C([CH3:1])C2=C1SC=C2F
CC1=C2SC=C(F)C2=C(C)C2=C1C(F)=CS2 CC1=C2C(F)=[CH:2]SC2=C([CH3:1])C2=C1SC=C2F
CC1=C2SC=CC2=C(C)C2=C1C=CS2 CC1=C2C(=C([CH3:1])C3=C1SC=[CH:2]3)S[CH:2]=[CH:2]2
CC1=C2SC=CC2=C(C)C2=C1C=CS2 CC1=C2C=CSC2=C([CH3:1])C2=C1SC=C2
CC1=C2SC=CC2=CC2=C1C=CS2 CC1=C2SC=CC2=[CH:1]C2=C1C=CS2
CC1=C2SC=CC2=CC2=C1C=CS2 CC1=C2SC=CC2=[CH:1]C2=C1C=[CH:2]S2
CC1=C2SC=CC2=CC2=C1C=CS2 CC1=C2S[CH:1]=CC2=CC2=C1C=CS2
CC1=C2SC=CC2=CC2=C1C=CS2 CC1=C2S[CH:1]=CC2=[CH:2]C2=C1C=[CH:2]S2
CC1=C2SC=CC2=CC2=C1C=CS2 CC1=C2S[CH:2]=CC2=[CH:1]C2=C1C=CS2
CC1=C2SC=CC2=CC2=C1C=CS2 CC1=C2S[CH:2]=CC2=[CH:1]C2=C1C=[CH:2]S2
CC1=C2[SH]=C3C=C[SH]=C3C2=C(C)C2=C1C1=[SH]C=CC1=[SH]2 CC1=C2C3=[SH]C=CC3=[SH]C2=C([CH3:1])C2=C1[SH]=C1C=C[SH]=C12
CC1=C2[SH]=C3C=C[SH]=C3C2=C(C)C2=C1C1=[SH]C=CC1=[SH]2 CC1=C2C3=[SH][CH:1]=CC3=[SH]C2=C(C)C2=C1[SH]=C1C=[CH:2][SH]=C12
CC1=C2[SH]=C3C=C[SH]=C3C2=C(C)C2=C1C1=[SH]C=CC1=[SH]2 CC1=C2C3=[SH][CH:2]=CC3=[SH]C2=C([CH3:1])C2=C1[SH]=C1C=C[SH]=C12
CC1=C2[SH]=C3C=C[SH]=C3C2=C(C)C2=C1C1=[SH]C=CC1=[SH]2 CC1=C2C3=[SH][CH:2]=CC3=[SH]C2=C([CH3:1])C2=C1[SH]=C1C=[CH:2][SH]=C12
CC1=C2[SH]=C3C=C[SH]=C3C2=C(C)C2=C1C1=[SH]C=CC1=[SH]2 CC1=C2[SH]=C3C=[CH:1][SH]=C3C2=C(C)C2=C1C1=[SH]C=CC1=[SH]2
CC1=CC2=C(C=C(C)C3=C2SC=C3)C2=C1C=CS2 CC1=CC2=C(C=C([CH3:1])C3=C2SC=C3)C2=C1C=CS2
CC1=CC2=C(C=C(C)C3=C2SC=C3)C2=C1C=CS2 CC1=CC2=C(C=C([CH3:1])C3=C2SC=C3)C2=C1C=[CH:2]S2
CC1=CC2=C(C=C(C)C3=C2SC=C3)C2=C1C=CS2 CC1=CC2=C(C=C([CH3:1])C3=C2S[CH:2]=C3)C2=C1C=[CH:2]S2
CC1=CC2=C(C=C1C)C1=C(SC=C1)C1=C2C=CS1 CC1=CC2=C(C=C1[CH3:1])C1=C(SC=C1)C1=C2C=CS1
CC1=CC2=C(C=C1C)C1=C(SC=C1)C1=C2C=CS1 CC1=CC2=C(C=C1[CH3:1])C1=C(SC=C1)C1=C2C=[CH:2]S1
CC1=CC2=C(C=C1C)C1=C(SC=C1)C1=C2C=CS1 CC1=CC2=C(C=C1[CH3:1])C1=C(S[CH:2]=C1)C1=C2C=[CH:2]S1
CC1=CC2=C(C=CS2)S1 C1=C([CH3:1])SC2=C1S[CH:2]=C2
CC1=CC2=C(C=CS2)S1 C1=CC2=C(C=C([CH3:1])S2)S1
CC1=CC2=C(C=CS2)S1 CC1=CC2=C(C=[CH:1]S2)S1
CC1=CC2=C3C=CSC3=C3SC=CC3=C2C=C1C CC1=CC2=C3C=CSC3=C3S[CH:1]=CC3=C2C=C1C
CC1=CC2=C3C=CSC3=C3SC=CC3=C2C=C1C CC1=CC2=C3C=[CH:1]SC3=C3S[CH:2]=CC3=C2C=C1C
CC1=CC2=C3SC=CC3=CC(C)=C2C2=C1C=CS2 CC1=C2C3=C(C=CS3)C(C)=[CH:2]C2=C2S[CH:1]=CC2=[CH:2]1
CC1=CC2=C3SC=CC3=CC(C)=C2C2=C1C=CS2 CC1=C2C3=C(C=[CH:2]S3)C(C)=[CH:2]C2=C2S[CH:1]=CC2=[CH:2]1
CC1=CC2=C3SC=CC3=CC(C)=C2C2=C1C=CS2 CC1=CC2=C3S[CH:1]=CC3=CC(C)=C2C2=C1C=CS2
CC1=CC2=CN(C)C=C2S1 CC1=CC2=CN(C)[CH:1]=C2S1
CC1=CC2=CN(C)C=C2S1 CC1=CC2=[CH:1]N(C)C=C2S1
CC1=CC2=CN(C)C=C2S1 CC1=CC2=[CH:1]N(C)[CH:2]=C2S1
CC1=CC2=CN(C)C=C2S1 CC1=CC2=[CH:2]N(C)[CH:1]=C2S1
CC1=CC2=CN(C)C=C2S1 CN1C=C2C=C([CH3:1])SC2=C1
CC1=CC2=CN(C)C=C2S1 CN1C=C2C=C([CH3:1])SC2=[CH:2]1
CC1=CC2=CN(C)C=C2S1 CN1C=C2SC([CH3:1])=CC2=[CH:2]1
CC1=CC2=CN(C)C=C2S1 CN1[CH:2]=C2C=C([CH3:1])SC2=[CH:2]1
CC1=CC2=CSC=C2S1 C1=C([CH3:1])SC2=[CH:2]S[CH:2]=C12
CC1=CC2=CSC=C2S1 C1=C2C=C([CH3:1])SC2=CS1
CC1=CC2=CSC=C2S1 C1=C2C=C([CH3:1])SC2=[CH:2]S1
CC1=CC2=CSC=C2S1 C1=C2SC([CH3:1])=CC2=[CH:2]S1
CC1=CC2=CSC=C2S1 C1=C2SC([CH3:1])=[CH:2]C2=[CH:2]S1
CC1=CC2=CSC=C2S1 CC1=CC2=CS[CH:1]=C2S1
CC1=CC2=CSC=C2S1 CC1=CC2=[CH:1]SC=C2S1
CC1=CC2=CSC=C2S1 CC1=CC2=[CH:1]S[CH:2]=C2S1
CC1=CC2=CSC=C2S1 CC1=CC2=[CH:2]S[CH:1]=C2S1
CC1=CC2=CSC=C2S1 CC1=[CH:1]C2=CSC=C2S1
CC1=CC2=CSC=C2S1 CC1=[CH:1]C2=[CH:2]SC=C2S1
CC1=CC2=CSC=C2S1 CC1=[CH:1]C2=[CH:2]S[CH:2]=C2S1
CC1=CC2=CSC=C2S1 CC1=[CH:2]C2=[CH:1]SC=C2S1
CC1=CC2=CSC=C2S1 CC1=[CH:2]C2=[CH:1]S[CH:2]=C2S1
CC1=CC2=CSC=C2S1 CC1=[CH:2]C2=[CH:2]S[CH:1]=C2S1
CC1=CC2=CSC=C2S1 S1C([CH3:1])=[CH:2]C2=[CH:2]S[CH:2]=C12
CC1=CC=CC=C1 C1=C([CH3:1])C=C[CH:2]=C1
CC1=CC=CC=C1 C1=CC=C([CH3:1])C=C1
CC1=CC=CC=C1 C1=C[CH:2]=CC([CH3:1])=C1
CC1=CC=CC=C1 CC1=CC=CC=[CH:1]1
CC1=CC=CC=C1 CC1=CC=[CH:1]C=C1
CC1=CC=CC=C1 CC1=C[CH:1]=CC=C1
CC1=CC=CS1 C1=C([CH3:1])S[CH:2]=C1
CC1=CC=CS1 C1=C([CH3:1])S[CH:2]=[CH:2]1
CC1=CC=CS1 C1=CSC([CH3:1])=C1
CC1=CC=CS1 C1=[CH:2]SC([CH3:1])=[CH:2]1
CC1=CC=CS1 CC1=CC=[CH:1]S1
CC1=CC=CS1 CC1=C[CH:2]=[CH:1]S1
CC1=CC=CS1 CC1=[CH:2]C=[CH:1]S1
CC1=CC=CS1 CC1=[CH:2][CH:2]=[CH:1]S1
CC1=CC=CS1 S1C([CH3:1])=[CH:2][CH:2]=[CH:2]1
CC1=CSC2=C1SC=C2C CC1=CSC2=C1SC=C2[CH3:1]
CC1=CSC2=C1SC=C2C CC1=CSC2=C1S[CH:1]=C2C
CC1=CSC2=C1SC=C2C CC1=[CH:1]SC2=C1S[CH:2]=C2C
CC1=CSC2=C1SC=C2C CC1=[CH:2]SC2=C1SC=C2[CH3:1]
CC1=CSC2=C1SC=C2C CC1=[CH:2]SC2=C1S[CH:2]=C2[CH3:1]
CC1=CSC2=CSC=C12 CC1=CSC2=CS[CH:1]=C12
CC1=CSC2=CSC=C12 CC1=CSC2=[CH:1]SC=C12
CC1=CSC2=CSC=C12 CC1=[CH:1]SC2=CSC=C12
CC1=CSC2=CSC=C12 CC1=[CH:1]SC2=CS[CH:2]=C12
CC1=CSC2=CSC=C12 CC1=[CH:1]SC2=[CH:2]S[CH:2]=C12
CC1=CSC2=CSC=C12 CC1=[CH:2]SC2=CS[CH:1]=C12
CC1=CSC2=CSC=C12 CC1=[CH:2]SC2=[CH:1]S[CH:2]=C12
CC1=CSC2=CSC=C12 CC1=[CH:2]SC2=[CH:2]S[CH:1]=C12
CC1=CSC=C1 C1=C([CH3:1])C=[CH:2]S1
CC1=CSC=C1 C1=CC([CH3:1])=CS1
CC1=CSC=C1 C1=CC([CH3:1])=[CH:2]S1
CC1=CSC=C1 C1=[CH:2]S[CH:2]=C1[CH3:1]
CC1=CSC=C1 CC1=CSC=[CH:1]1
CC1=CSC=C1 CC1=CS[CH:1]=C1
CC1=CSC=C1 CC1=[CH:1]SC=C1
CC1=CSC=C1 CC1=[CH:1]S[CH:2]=C1
CC1=CSC=C1 CC1=[CH:1]S[CH:2]=[CH:2]1
CC1=CSC=C1 CC1=[CH:2]S[CH:1]=C1
CC1=CSC=C1 CC1=[CH:2]S[CH:1]=[CH:2]1
CC1=CSC=C1 CC1=[CH:2]S[CH:2]=[CH:1]1
CC1=CSC=C1C CC1=CSC=C1[CH3:1]
CC1=CSC=C1C CC1=CS[CH:1]=C1C
CC1=CSC=C1C CC1=[CH:1]S[CH:2]=C1C
CC1=CSC=C1C CC1=[CH:2]S[CH:2]=C1[CH3:1]
CC1=CSC=N1 C1=C([CH3:1])N=[CH:2]S1
CC1=CSC=N1 C1=NC([CH3:1])=CS1
CC1=CSC=N1 CC1=CS[CH:1]=N1
CC1=CSC=N1 CC1=[CH:1]SC=N1
CC1=CSC=N1 CC1=[CH:1]S[CH:2]=N1
CC1=CSC=N1 CC1=[CH:2]S[CH:1]=N1
CC1=CSC=N1 N1=[CH:2]S[CH:2]=C1[CH3:1]
CC1=NC2=CC3=CC=CC=C3C=C2[NH]1 C1=CC=C2C(=C1)C=C1[NH]C([CH3:1])=NC1=[CH:2]2
CC1=NC2=CC3=CC=CC=C3C=C2[NH]1 C1=CC=C2C(=C1)[CH:2]=C1N=C([CH3:1])[NH]C1=[CH:2]2
CC1=NC2=CC3=CC=CC=C3C=C2[NH]1 C1=CC=C2C=C3[NH]C([CH3:1])=NC3=CC2=C1
CC1=NC2=CC3=CC=CC=C3C=C2[NH]1 CC1=NC2=CC3=CC=CC=C3[CH:1]=C2[NH]1
CC1=NC2=CC3=CC=CC=C3C=C2[NH]1 CC1=NC2=[CH:1]C3=CC=CC=C3C=C2[NH]1
CC1=NC2=CC3=CC=CC=C3C=C2[NH]1 CC1=NC2=[CH:1]C3=CC=CC=C3[CH:2]=C2[NH]1
CC1=NC2=CC=NC=C2N=C1C CC1=NC2=CC=NC=C2N=C1[CH3:1]
CC1=NC2=CC=NC=C2N=C1C CC1=NC2=CN=CC=C2N=C1[CH3:1]
CC1=NC2=CC=NC=C2N=C1C CC1=NC2=[CH:2]C=NC=C2N=C1[CH3:1]
CC1=NC2=CC=NC=C2N=C1C CC1=NC2=[CH:2]N=CC=C2N=C1[CH3:1]
CC1=NC2=CC=NC=C2N=C1C CC1=NC2=[CH:2]N=C[CH:2]=C2N=C1[CH3:1]
CC1=NC2=CSC=C2N1C CC1=NC2=CS[CH:1]=C2N1C
CC1=NC2=CSC=C2N1C CC1=NC2=[CH:1]SC=C2N1C
CC1=NC2=CSC=C2N1C CC1=NC2=[CH:1]S[CH:2]=C2N1C
CC1=NC2=CSC=C2N1C CC1=NC2=[CH:2]S[CH:1]=C2N1C
CC1=NC2=CSC=C2N1C CN1C([CH3:1])=NC2=CSC=C21
CC1=NC2=CSC=C2N1C CN1C([CH3:1])=NC2=CS[CH:2]=C21
CC1=NC2=CSC=C2N1C CN1C([CH3:1])=NC2=[CH:2]SC=C21
CC1=NC2=CSC=C2N1C CN1C([CH3:1])=NC2=[CH:2]S[CH:2]=C21
CC1=NC2=CSC=C2N=C1C CC1=NC2=CSC=C2N=C1[CH3:1]
CC1=NC2=CSC=C2N=C1C CC1=NC2=CS[CH:1]=C2N=C1C
CC1=NC2=CSC=C2N=C1C CC1=NC2=[CH:1]S[CH:2]=C2N=C1C
CC1=NC2=CSC=C2N=C1C CC1=NC2=[CH:2]SC=C2N=C1[CH3:1]
CC1=NC2=CSC=C2N=C1C CC1=NC2=[CH:2]S[CH:2]=C2N=C1[CH3:1]
CC1=NC2=CSC=C2O1 C1=C2N=C([CH3:1])OC2=CS1
CC1=NC2=CSC=C2O1 C1=C2N=C([CH3:1])OC2=[CH:2]S1
CC1=NC2=CSC=C2O1 C1=C2OC([CH3:1])=NC2=[CH:2]S1
CC1=NC2=CSC=C2O1 CC1=NC2=CS[CH:1]=C2O1
CC1=NC2=CSC=C2O1 CC1=NC2=[CH:1]SC=C2O1
CC1=NC2=CSC=C2O1 CC1=NC2=[CH:1]S[CH:2]=C2O1
CC1=NC2=CSC=C2O1 CC1=NC2=[CH:2]S[CH:1]=C2O1
CC1=NC2=CSC=C2O1 N1=C([CH3:1])OC2=[CH:2]S[CH:2]=C12
CC1=NC2=CSC=C2S1 C1=C2N=C([CH3:1])SC2=CS1
CC1=NC2=CSC=C2S1 C1=C2N=C([CH3:1])SC2=[CH:2]S1
CC1=NC2=CSC=C2S1 C1=C2SC([CH3:1])=NC2=[CH:2]S1
CC1=NC2=CSC=C2S1 CC1=NC2=CS[CH:1]=C2S1
CC1=NC2=CSC=C2S1 CC1=NC2=[CH:1]SC=C2S1
CC1=NC2=CSC=C2S1 CC1=NC2=[CH:1]S[CH:2]=C2S1
CC1=NC2=CSC=C2S1 CC1=NC2=[CH:2]S[CH:1]=C2S1
CC1=NC2=CSC=C2S1 N1=C([CH3:1])SC2=[CH:2]S[CH:2]=C12
CC1=NN(C)C(=O)C1 CC1=NN(C)C(=O)[CH2:1]1
CC1=NN(C)C(=O)C1 CN1N=C([CH3:1])CC1=O
CC1=NN(C)C(=O)C1 CN1N=C([CH3:1])[CH2:2]C1=O
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O CC1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)NC(=O)C1=C2
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O CC1C(=O)C2=C(C=C3C(=O)[NH:1]C(=O)C3=C2)C1=O
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[CH:1]1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[NH:2]C(=O)C1=[CH:2]2
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[CH:1]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[CH:2]1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)[NH:2]C(=O)C1=C2
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[CH:2]1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[NH:1]C(=O)C1=C2
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[CH:2]1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[NH:2]C(=O)C1=[CH:1]2
CC1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[CH:2]1C(=O)C2=C(C=C3C(=O)[NH:1]C(=O)C3=C2)C1=O
CC1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O CC1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[NH:1]C3=O
CC1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[CH:1]1C(=O)C2=CC3=C(C(=O)[NH:2]C3=O)[CH:2]=C2C1=O
CC1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[CH:1]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O
CC1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[CH:1]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[NH:2]C3=O
CC1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[CH:2]1C(=O)C2=[CH:2]C3=C(C(=O)[NH:1]C3=O)[CH:2]=C2C1=O
CC1C(=O)C2=CN(C)C=C2C1=O CC1C(=O)C2=CN(C)[CH:1]=C2C1=O
CC1C(=O)C2=CN(C)C=C2C1=O CN1C=C2C(=O)[CH:1](C)C(=O)C2=C1
CC1C(=O)C2=CN(C)C=C2C1=O CN1C=C2C(=O)[CH:1](C)C(=O)C2=[CH:2]1
CC1C(=O)C2=CN(C)C=C2C1=O CN1C=C2C(=O)[CH:2](C)C(=O)C2=[CH:1]1
CC1C(=O)C2=CN(C)C=C2C1=O CN1[CH:1]=C2C(=O)[CH:2](C)C(=O)C2=[CH:2]1
CC1C(=O)C2=CN(C)C=C2C1=O CN1[CH:2]=C2C(=O)[CH:1](C)C(=O)C2=[CH:2]1
CC1C(=O)C2=C[NH]C=C2C1=O CC1C(=O)C2=C[NH:1]C=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O CC1C(=O)C2=C[NH][CH:1]=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:1]1C(=O)C2=C[NH:2]C=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:1]1C(=O)C2=C[NH:2][CH:2]=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:1]1C(=O)C2=C[NH]C=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:1]1C(=O)C2=[CH:2][NH:2][CH:2]=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:2]1C(=O)C2=C[NH:1]C=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:2]1C(=O)C2=C[NH:1][CH:2]=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:2]1C(=O)C2=C[NH:2][CH:1]=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:2]1C(=O)C2=[CH:1][NH:2][CH:2]=C2C1=O
CC1C(=O)C2=C[NH]C=C2C1=O C[CH:2]1C(=O)C2=[CH:2][NH:1][CH:2]=C2C1=O
CC1C=C2C(=O)NC(=O)C2=C1 CC1C=C2C(=O)NC(=O)C2=[CH:1]1
CC1C=C2C(=O)NC(=O)C2=C1 CC1C=C2C(=O)[NH:1]C(=O)C2=C1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:1]1C=C2C(=O)NC(=O)C2=C1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:1]1C=C2C(=O)[NH:2]C(=O)C2=C1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:1]1C=C2C(=O)[NH:2]C(=O)C2=[CH:2]1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:1]1[CH:2]=C2C(=O)[NH:2]C(=O)C2=[CH:2]1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:2]1C=C2C(=O)[NH:1]C(=O)C2=C1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:2]1C=C2C(=O)[NH:1]C(=O)C2=[CH:2]1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:2]1C=C2C(=O)[NH:2]C(=O)C2=[CH:1]1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:2]1[CH:1]=C2C(=O)[NH:2]C(=O)C2=[CH:2]1
CC1C=C2C(=O)NC(=O)C2=C1 C[CH:2]1[CH:2]=C2C(=O)[NH:1]C(=O)C2=[CH:2]1
CC=C(C#N)C#N CC=C(C#N)C#[N:1]
CC=C(C#N)C#N N#CC(C#N)=C[CH3:1]
CC=C(C#N)C#N N#CC(C#[N:1])=C[CH3:2]
CC=C(C)C#N CC(C#N)=C[CH3:1]
CC=C(C)C#N CC=C(C#N)[CH3:1]
CC=C(C)C#N N#CC(=C[CH3:1])[CH3:2]
CC=C(C)C#N N#CC(=C[CH3:2])[CH3:1]
CC=CC C(=C[CH3:2])[CH3:1]
CC=CC C(=[CH:1][CH3:2])[CH3:2]
CC=CC CC=C[CH3:1]
CC=CC CC=[CH:1]C
CCC C([CH3:1])[CH3:2]
CCC CC[CH3:1]
CCC#N N#CC[CH3:1]
CCC(F)(F)F CCC(F)(F)[F:1]
CCC(F)(F)F FC(F)(C[CH3:2])[F:1]
CCC(F)(F)F FC(F)(F)C[CH3:1]
CCF C([F:1])[CH3:2]
CCF CC[F:1]
CCF FC[CH3:1]
CCNC C(N[CH3:1])[CH3:2]
CCNC C(N[CH3:2])[CH3:1]
CCNC CCN[CH3:1]
CCNC CNC[CH3:1]
CF C[F:1]
CF F[CH3:1]
CF [F:1][CH3:2]
CN C[NH2:1]
CN N[CH3:1]
CN [CH3:1][NH2:2]
CN [NH2:1][CH3:2]
CN1C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 O=C1C2=C(C(=O)N1[CH3:1])C1=C(SC=C1)C1=C2C=CS1
CN1C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 O=C1C2=C(C(=O)N1[CH3:1])C1=C(S[CH:2]=C1)C1=C2C=CS1
CN1C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 O=C1C2=C(C(=O)N1[CH3:1])C1=C(S[CH:2]=C1)C1=C2C=[CH:2]S1
CN1C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CC1(C)C(=O)C2=CC3=C(C=C2C1O)C(=O)N([CH3:1])C3=O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CC1(C)C(=O)C2=[CH:2]C3=C(C(=O)N([CH3:1])C3=O)[CH:2]=C2C1O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CN1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)C(C)(C)C(O)C1=C2
CN1C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=[CH:1]2)C(=O)C(C)(C)C1O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)N(C)C3O)C1=O CN1C(=O)C2=CC3=C(C=C2C1O)C(=O)N([CH3:1])C3=O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)N(C)C3O)C1=O CN1C(=O)C2=[CH:2]C3=C(C(=O)N([CH3:1])C3=O)[CH:2]=C2C1O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1=O CN1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)[Si](C)(C)C(O)C1=C2
CN1C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=[CH:1]2)C(=O)[Si](C)(C)C1O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1=O C[Si]1(C)C(=O)C2=CC3=C(C=C2C1O)C(=O)N([CH3:1])C3=O
CN1C(=O)C2=C(C=C3C(=C2)C(=O)[Si](C)(C)C3O)C1=O C[Si]1(C)C(=O)C2=[CH:2]C3=C(C(=O)N([CH3:1])C3=O)[CH:2]=C2C1O
CN1C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)N([CH3:1])C3=O
CN1C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CC1(C)C(=O)C2=[CH:2]C3=C(C(=O)N([CH3:1])C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)C(C)(C)C(=O)C1=C2
